fault_line_distance,slope_degree,elevation,soil_type,green_area_coverage,water_proximity,disaster_risk_index,biodiversity_index,protected_area_proximity,air_quality_index,noise_pollution_potential,transport_accessibility,infrastructure_availability,zoning_compliance,poi_density,socioeconomic_score
13254,37.15,1341,loamy,0.5,3853.16,0.58,7.85,8932.84,261,0.66,0.38,True,False,2957,1.31
93108,16.71,3806,clayey,0.91,251.83,0.4,1.49,27329.64,175,0.91,0.59,False,False,1035,43.13
31148,4.41,50,sandy,0.89,4990.32,0.52,2.69,28354.0,467,0.38,0.37,False,True,3952,76.85
89686,25.53,999,clayey,0.26,1594.98,0.1,4.99,15912.01,195,0.61,0.16,False,True,4469,43.59
96472,30.59,3436,loamy,0.57,3437.13,0.71,0.41,16680.12,77,0.38,0.9,False,True,384,83.07
42311,24.28,3946,clayey,0.17,4246.33,0.23,4.79,23602.95,204,0.32,0.27,False,False,3860,39.74
39986,34.9,523,clayey,0.51,3934.23,0.78,6.19,13023.95,264,0.01,0.64,False,True,31,35.26
72122,22.07,3139,loamy,0.82,1207.39,0.25,0.19,13774.33,357,0.85,0.45,True,False,3774,77.37
75092,38.53,2266,clayey,0.37,3279.71,0.35,0.04,20956.71,435,0.46,0.04,False,True,1948,73.98
10255,1.16,1638,sandy,0.23,702.32,0.68,5.54,18479.75,313,0.33,0.48,False,False,2484,49.37
13376,37.19,3907,sandy,0.94,3305.57,0.86,0.78,6153.48,429,0.39,0.95,False,False,521,81.23
19438,25.51,1577,clayey,0.46,1296.93,0.99,9.82,23598.38,208,0.31,0.68,False,False,2621,53.84
891,30.39,3996,loamy,0.78,3957.96,0.65,5.88,13694.27,437,0.91,0.11,True,False,4639,0.38
66292,22.35,1671,loamy,0.28,405.87,0.44,9.48,13348.65,424,0.54,0.65,False,True,4211,36.0
69601,24.97,811,loamy,0.52,675.45,0.61,1.04,10998.9,412,1.0,0.77,True,False,1164,85.29
37479,1.43,628,sandy,0.44,142.89,0.34,7.64,2729.67,32,0.67,0.62,True,False,4334,47.94
73218,8.98,3747,clayey,0.01,2613.96,0.44,8.21,20045.34,137,0.96,0.64,False,False,3923,87.16
69252,18.26,3045,clayey,0.15,3808.85,0.03,0.2,23000.56,231,0.08,0.69,True,True,4480,71.37
31681,25.28,2708,loamy,0.55,2938.73,0.53,2.59,13902.59,410,0.53,0.63,False,False,2495,95.04
41066,32.41,2893,clayey,0.28,1606.0,0.49,5.9,332.57,239,0.45,0.84,True,True,2418,81.45
89246,1.28,1462,loamy,0.1,3665.97,0.72,6.5,15974.42,452,0.08,0.46,True,True,744,15.25
15389,25.24,2762,sandy,0.19,3702.47,0.95,6.29,2746.29,43,0.18,0.22,True,False,1841,31.27
56669,32.71,3621,clayey,0.02,2311.01,0.36,8.94,29852.6,343,0.76,0.11,False,True,4889,91.26
15069,38.18,158,clayey,0.99,4955.98,0.29,5.44,11687.89,222,0.35,0.42,True,False,4088,78.02
63127,28.15,1307,loamy,0.77,2816.97,0.75,4.36,28255.19,30,0.4,0.52,False,True,3226,39.23
48451,35.21,242,clayey,0.23,3961.53,0.53,0.22,29276.92,448,0.46,0.17,False,False,134,39.29
63341,12.87,2144,loamy,0.76,1995.05,0.73,3.28,18965.83,276,0.3,0.63,True,False,762,92.7
7071,8.15,548,loamy,0.77,2243.76,0.19,7.48,4702.8,265,0.63,0.15,True,False,4124,8.68
43814,9.54,3699,sandy,0.59,1092.28,0.09,8.14,10884.69,422,0.63,0.81,False,False,2897,60.32
99561,24.58,1993,sandy,0.81,4355.03,0.47,2.67,5401.42,315,0.57,0.96,True,True,2144,12.76
58990,14.44,2859,clayey,0.22,2238.68,0.32,4.59,2624.57,345,0.51,0.1,True,False,2948,96.81
52642,16.2,752,clayey,0.76,761.61,0.23,4.92,27209.15,377,0.53,0.4,False,False,4493,41.24
66183,30.9,2917,loamy,0.6,2370.76,0.37,4.98,1760.31,253,0.23,0.07,False,True,2105,45.66
27769,21.4,1641,loamy,0.32,851.57,0.09,1.29,23844.87,26,0.34,0.81,False,False,3400,57.71
33524,19.85,2892,sandy,0.99,1861.97,0.92,6.53,24921.79,253,0.44,0.23,True,True,3701,90.92
66506,39.34,1439,sandy,0.46,3445.28,0.3,8.27,917.28,467,0.87,0.13,True,True,2135,10.81
42237,14.35,2872,sandy,0.81,3617.18,0.66,6.89,4105.08,75,0.11,0.12,True,False,2714,59.22
91452,24.53,2487,sandy,0.42,2351.14,0.5,6.44,3325.09,98,0.02,0.45,True,True,4534,68.52
42176,21.92,2840,clayey,0.38,1218.62,0.33,8.08,29678.8,52,0.14,0.34,False,True,3331,45.04
954,11.07,1771,sandy,0.69,116.63,0.88,0.56,10961.24,382,0.9,0.68,False,True,3753,97.46
38582,8.04,3754,sandy,0.77,14.48,0.87,6.6,24368.96,292,0.94,0.48,True,True,2332,80.24
91596,23.48,3128,loamy,0.92,929.64,0.43,2.07,28072.61,297,0.97,0.75,False,True,4304,75.87
68888,20.75,3740,loamy,1.0,4178.47,0.39,7.91,24272.47,292,0.79,0.5,False,True,2668,10.15
97817,13.7,819,loamy,0.84,1113.48,0.7,9.78,24682.8,474,0.97,0.28,False,False,404,4.64
57754,1.67,2856,loamy,0.37,829.71,0.7,0.39,2930.61,182,0.31,0.94,False,True,895,89.03
76270,32.6,1710,sandy,0.11,2425.81,1.0,1.88,19789.7,308,0.25,0.34,True,False,3180,94.82
12000,39.63,2624,clayey,0.3,3124.18,0.32,1.93,11268.12,355,0.01,0.3,False,True,3829,22.22
26899,10.69,1862,loamy,0.35,3631.44,0.42,9.79,26928.79,342,0.82,0.69,False,True,4101,38.88
18756,24.91,2707,clayey,0.54,3067.89,0.45,8.7,20775.42,46,0.82,0.32,True,True,992,51.9
75453,15.06,3172,sandy,0.43,4154.48,0.12,0.06,28469.66,199,0.84,0.52,True,True,1231,81.36
12661,1.92,724,loamy,0.46,3016.25,0.31,1.36,17623.93,52,0.69,0.28,False,True,1677,8.5
43147,7.62,1718,sandy,0.7,693.59,0.73,1.57,14351.2,19,0.79,0.01,False,False,16,63.22
51402,24.56,2595,sandy,0.08,923.27,0.02,6.38,1366.83,349,0.75,0.29,False,True,3642,82.03
12921,21.07,1620,sandy,0.03,2067.94,0.5,6.1,23711.3,314,0.69,0.48,True,False,4660,59.44
55686,38.07,3963,loamy,0.58,60.13,0.9,0.76,10701.32,16,0.17,0.59,False,False,2091,53.51
52510,16.06,3765,clayey,0.05,2907.96,0.11,9.3,14058.75,158,0.2,0.58,False,False,3490,82.44
23937,30.92,54,loamy,0.56,904.46,0.73,2.22,9569.74,116,0.6,0.82,False,False,3299,93.72
91796,10.76,2678,loamy,0.32,4793.15,0.91,9.76,29457.58,47,0.6,0.89,False,True,856,52.02
25697,35.71,2149,clayey,0.88,2299.71,0.35,9.51,24051.14,252,0.59,0.31,True,False,2290,1.95
63780,21.87,1391,clayey,0.48,3463.38,0.16,1.92,6825.69,148,0.23,0.76,False,False,1298,64.92
15984,0.55,643,loamy,0.66,2752.3,0.67,7.11,17790.0,291,0.25,0.49,False,True,136,57.28
73126,17.8,373,sandy,0.01,4243.53,0.6,4.42,1870.71,369,0.9,0.44,True,True,3139,95.42
75392,2.35,1321,loamy,0.33,627.74,0.38,3.43,17784.08,280,0.09,0.84,False,True,843,20.14
8332,12.3,2539,clayey,0.86,3748.51,0.71,1.86,25549.86,31,0.39,0.83,True,True,1481,37.44
32893,34.86,3366,sandy,0.95,560.34,0.89,1.35,29007.24,82,0.67,0.36,False,True,1263,96.21
43232,26.02,1010,clayey,0.52,934.39,0.85,6.12,7980.43,86,0.34,0.89,False,True,1379,94.49
2239,25.26,2959,loamy,0.54,1573.16,0.74,1.83,24701.06,236,0.83,0.22,False,True,2547,1.5
67928,13.09,209,sandy,0.1,4984.09,0.48,6.34,20773.6,264,0.77,0.18,False,False,1683,38.94
79051,8.16,2635,sandy,0.42,4116.25,0.31,2.48,18253.91,140,0.0,0.31,False,False,3431,71.26
38109,1.33,1230,sandy,0.78,2887.0,0.19,4.47,9762.12,23,0.29,0.49,False,False,3485,25.5
50576,32.05,176,loamy,0.32,4471.52,0.98,7.6,18730.38,172,0.99,0.03,False,False,1221,51.55
98061,24.23,302,sandy,0.85,322.64,0.73,7.47,27286.6,310,0.48,0.66,True,False,221,85.99
46772,11.81,2813,loamy,0.79,1589.3,0.88,8.15,10402.41,372,0.83,0.16,False,True,2041,51.51
29736,16.47,427,sandy,0.48,758.67,0.13,6.31,16766.16,285,0.53,0.38,True,True,1737,10.62
5874,2.7,2214,clayey,0.51,255.15,0.6,4.3,10399.76,197,0.14,0.46,True,False,4557,95.97
95976,21.27,598,clayey,0.43,4725.62,0.9,0.26,4995.36,443,0.25,0.7,True,True,1922,4.64
18777,31.13,2722,clayey,0.08,3406.68,0.44,8.08,20684.95,351,0.01,0.57,False,False,2269,11.47
31276,39.45,2404,clayey,0.79,4943.27,0.49,9.76,5121.85,381,0.08,0.91,True,False,92,99.7
63422,3.14,2991,loamy,0.08,3506.55,0.36,2.79,24224.74,30,0.02,0.49,True,False,692,22.76
2922,38.31,52,sandy,0.56,4100.76,0.56,8.22,27076.71,451,0.88,0.93,False,False,4302,87.77
22085,7.4,732,loamy,0.56,3704.22,0.12,5.68,2978.34,495,0.2,0.63,False,True,3167,15.15
9797,27.03,1232,loamy,0.15,2483.59,0.85,0.06,8700.44,313,0.41,0.39,True,True,884,94.61
97384,7.31,2119,clayey,0.87,1265.68,0.54,2.6,16752.42,333,0.12,0.76,True,True,1590,13.4
4658,24.14,1751,loamy,0.93,1834.24,0.95,8.84,22786.92,293,0.72,0.14,True,True,4110,67.23
56603,38.82,3673,sandy,0.01,246.21,0.01,1.2,17845.43,266,0.82,0.96,False,False,4086,8.3
64495,7.61,3229,sandy,0.83,3275.56,0.85,2.31,2792.85,341,0.52,0.01,False,False,2361,69.48
83092,1.69,3643,clayey,0.37,4856.16,0.95,5.98,18650.67,120,0.24,0.27,False,True,3795,44.85
23734,20.54,2786,loamy,0.96,4595.28,0.51,1.88,21894.15,258,0.63,0.08,False,True,3887,87.81
50280,13.24,3587,loamy,0.21,4325.16,0.68,1.33,6550.14,444,0.64,0.7,False,True,3001,69.33
13732,8.41,1650,sandy,0.85,1766.4,0.26,8.26,10936.18,196,0.62,0.46,False,True,504,56.06
14991,27.05,2004,clayey,0.13,2990.33,0.26,0.86,3180.32,3,0.27,0.75,False,False,2988,43.77
41181,14.61,3843,loamy,0.03,2505.4,0.11,3.53,22526.7,407,0.38,0.74,True,False,3342,43.68
56378,2.28,3477,clayey,0.81,4477.93,0.98,2.89,17542.45,297,0.79,0.12,True,True,2479,37.19
68502,33.65,3466,sandy,0.12,2524.23,0.91,4.46,26177.15,74,0.32,0.35,False,True,3133,8.84
87743,14.69,3321,loamy,0.32,3981.45,0.25,9.95,14831.64,3,0.5,0.62,True,False,3886,88.41
18956,26.32,1337,loamy,0.83,773.7,0.2,8.9,257.8,406,0.72,0.64,True,True,2218,36.37
59737,22.42,3167,clayey,0.77,4013.96,0.92,1.89,7063.81,194,0.02,0.67,True,False,3726,97.7
78730,8.9,2128,loamy,0.86,4242.64,0.94,5.85,11995.98,498,0.24,1.0,True,False,4631,22.26
63068,38.61,1075,sandy,0.31,3614.71,0.99,8.01,10175.68,474,0.73,0.95,False,True,3635,56.57
51377,32.72,1173,clayey,0.14,2109.23,0.4,4.18,7947.44,419,0.68,0.35,True,True,2784,92.65
64195,5.14,2866,loamy,0.69,1241.24,0.04,5.07,5154.18,483,0.58,0.42,False,False,337,54.91
29918,13.64,3530,clayey,0.28,1970.79,0.63,6.41,16687.37,94,0.07,0.73,False,False,1146,58.04
9276,22.78,1762,loamy,0.71,2413.16,0.04,6.13,8139.02,77,0.86,0.69,True,False,4140,87.31
50841,35.52,3474,sandy,0.14,2729.61,0.97,6.28,6331.88,264,0.72,0.54,False,True,2428,13.38
80925,38.49,841,clayey,0.72,1621.12,0.13,8.4,2307.54,245,0.03,0.21,False,False,1322,1.13
65010,28.23,3294,clayey,0.49,2917.32,0.57,9.88,13427.83,219,0.43,0.66,True,True,44,86.53
49684,8.83,3116,sandy,0.68,4230.6,0.09,5.11,27232.93,148,0.03,0.97,True,False,1427,91.49
77038,10.03,845,loamy,0.43,1204.65,0.1,3.05,825.82,263,0.54,0.11,False,False,580,77.76
37469,9.3,3581,loamy,0.84,3711.07,0.11,2.95,13920.72,309,0.15,0.18,False,True,4164,80.15
76051,18.33,3409,sandy,0.37,2471.12,0.93,9.76,26775.32,383,0.39,0.84,True,False,3019,97.96
16349,0.6,327,clayey,0.64,3421.68,0.3,2.66,7122.44,214,0.96,0.77,True,False,4525,25.21
52289,32.74,2092,sandy,0.08,1711.71,0.26,1.15,11823.91,488,0.9,0.76,True,False,4224,56.44
5895,39.12,2796,clayey,0.95,945.51,0.51,1.3,19016.18,110,0.39,0.3,True,False,2440,3.31
75166,28.63,2316,loamy,0.48,2769.99,0.6,4.86,15567.41,369,0.73,0.23,True,False,1502,27.78
26406,24.1,1282,sandy,0.16,1640.46,0.86,6.11,19424.89,275,0.18,0.28,False,True,1182,88.34
18640,37.35,2298,loamy,0.76,4860.74,0.26,1.21,9000.47,15,0.23,0.73,True,True,15,11.67
20294,2.36,3631,sandy,0.79,38.81,0.69,4.81,24446.49,421,0.18,0.59,False,False,3480,57.16
44736,8.59,17,sandy,0.6,203.15,0.32,3.81,18452.31,488,0.51,0.36,True,True,4789,82.84
25579,29.59,2682,loamy,0.99,3884.27,0.81,1.83,3583.4,136,0.55,0.22,True,False,564,22.83
77428,0.97,3554,loamy,0.05,1406.8,0.84,2.62,23536.27,414,0.11,0.24,False,True,4664,62.57
87842,9.77,2906,clayey,0.94,968.06,0.52,8.04,11387.54,161,0.13,0.82,True,False,2463,48.55
40479,14.93,3125,sandy,0.77,4381.15,0.01,4.48,1814.83,239,0.4,0.78,True,False,2471,66.91
3918,39.09,2451,loamy,0.35,781.17,0.26,3.22,8673.93,80,0.36,0.15,True,True,4751,11.98
34579,28.9,1124,clayey,0.5,3267.34,0.27,7.01,468.77,128,0.67,0.41,True,False,2935,54.99
12212,24.88,2974,loamy,0.34,3663.72,0.78,4.43,11458.79,317,0.97,0.11,False,False,1373,69.58
64153,31.81,1544,sandy,0.35,2563.46,0.04,1.56,10068.36,157,0.62,0.0,True,True,2394,49.77
74988,16.88,328,loamy,0.06,2294.61,0.02,1.75,2472.25,232,0.41,0.16,True,False,1494,62.58
57278,28.42,914,loamy,0.74,2007.99,0.53,5.99,2371.78,163,0.79,0.71,True,False,1516,66.05
30906,19.84,2975,sandy,0.55,1340.68,0.45,8.92,20963.48,95,0.48,0.45,True,True,3549,94.99
91879,27.52,3057,loamy,0.92,3834.55,0.95,0.84,18790.69,271,0.62,0.95,True,True,4003,97.74
5659,34.93,2748,clayey,0.59,380.27,1.0,0.97,18550.43,340,0.07,0.42,True,False,3281,78.48
72432,2.84,3815,clayey,0.86,4547.44,0.46,3.22,24822.4,29,0.44,0.08,True,True,2838,17.96
89577,9.58,2690,clayey,0.04,4268.34,0.93,7.47,20965.32,188,0.79,0.76,True,False,1422,0.02
76828,36.98,2396,clayey,0.89,1964.96,0.54,3.02,25544.8,85,0.83,0.12,True,False,263,77.24
26098,6.54,701,clayey,0.55,170.93,0.72,4.58,19818.04,43,0.96,0.51,True,True,1792,71.18
47029,33.11,2648,sandy,0.7,3784.21,0.63,8.45,18532.97,265,0.38,0.04,False,False,2512,35.0
47444,27.07,2106,clayey,0.8,4592.52,0.4,4.35,10047.28,198,0.79,0.87,False,True,1020,42.13
84470,7.81,2891,sandy,0.51,2830.32,0.95,0.71,22347.15,322,0.89,0.48,True,False,4921,56.99
3842,19.94,1455,clayey,0.71,4027.06,0.58,6.44,18099.62,102,0.6,0.19,False,False,220,74.13
118,14.63,1888,sandy,0.41,2676.42,0.63,5.16,786.93,224,0.17,0.21,True,True,1934,38.46
23317,0.5,2877,clayey,0.02,4210.19,0.77,1.34,10786.59,149,0.82,0.09,False,True,1785,0.97
12598,12.37,2944,loamy,0.92,933.99,0.77,0.01,4367.43,437,0.42,0.77,False,False,4404,19.35
41372,31.79,3129,sandy,0.48,3527.36,0.67,6.04,10243.57,73,0.57,0.19,False,True,3207,47.14
52584,23.45,2881,clayey,0.42,3390.2,0.61,0.43,28556.54,478,0.89,0.93,True,False,2791,76.58
5486,5.79,2800,loamy,0.87,710.41,0.59,3.81,22778.98,211,0.35,0.45,True,False,1663,91.2
45390,5.95,588,sandy,0.4,1477.26,0.17,7.96,5771.53,401,0.72,0.64,True,True,3549,82.23
31802,33.69,3161,clayey,0.78,3412.32,0.12,3.22,29200.06,475,0.32,0.35,False,False,517,29.01
94053,4.89,3703,sandy,0.21,3246.87,0.04,2.09,14344.44,78,0.42,0.63,False,True,1164,43.3
15089,23.77,368,clayey,0.81,1230.4,0.56,7.16,15779.61,189,0.47,0.26,False,False,3916,84.2
57285,29.85,3102,loamy,0.2,4786.47,0.53,8.35,23156.37,319,0.84,0.13,False,True,2334,80.66
9228,13.03,3606,clayey,0.67,1136.36,0.85,9.25,19911.3,380,0.97,0.63,True,True,2654,12.31
18226,22.39,1287,sandy,0.14,3126.74,0.81,8.82,23915.74,74,0.94,0.69,False,True,3302,47.62
14072,17.81,1038,sandy,0.25,967.26,0.12,9.23,27912.1,180,0.13,0.86,False,False,3054,81.96
91530,16.5,3555,clayey,0.65,2462.68,0.64,0.87,6458.03,82,0.9,0.63,False,False,2160,57.8
6933,21.91,3845,loamy,0.14,2225.07,0.58,4.37,24812.9,265,0.07,0.47,False,False,3806,59.41
14984,30.98,58,loamy,0.56,1450.31,0.6,0.54,9169.91,108,0.62,0.11,False,True,3580,28.37
98253,4.63,2544,sandy,0.93,2374.05,0.26,8.72,24699.53,405,0.74,0.25,True,True,276,1.26
2568,33.36,2642,clayey,0.08,2379.84,0.1,2.46,246.96,96,0.36,0.95,True,True,2627,74.53
73377,35.38,3562,clayey,0.33,730.39,0.0,5.49,21636.35,97,0.79,0.96,False,False,4021,7.5
1028,25.35,3446,clayey,0.9,667.69,0.53,4.89,12030.86,400,0.5,0.83,True,True,4104,87.74
55639,16.54,3495,loamy,0.16,2846.28,0.1,4.86,12256.78,33,0.06,0.84,False,False,3659,81.83
19970,9.79,568,clayey,0.98,4409.53,0.96,5.21,16120.66,129,0.15,0.05,False,True,1978,71.64
97343,39.63,31,loamy,0.25,4057.71,0.14,2.14,20039.74,324,0.06,0.01,False,False,3258,17.51
87997,36.83,2567,sandy,0.71,2416.9,0.76,1.17,10543.66,120,0.64,0.54,True,True,2134,51.75
36673,2.63,2809,loamy,0.02,1091.94,0.28,7.46,6241.55,475,0.53,0.57,True,True,4664,82.68
839,1.81,3912,loamy,0.33,11.95,0.64,6.34,23662.8,200,0.19,0.48,False,False,637,90.25
20953,39.53,2838,loamy,0.85,3415.39,0.94,8.12,2981.48,462,0.63,0.51,True,True,3110,12.65
24931,11.57,762,sandy,0.12,1671.72,0.43,8.78,18293.65,407,0.09,0.19,False,True,2765,78.05
46615,39.26,627,loamy,0.79,3405.31,0.27,0.26,20355.28,360,0.88,0.01,False,False,1342,49.31
70510,11.08,3498,sandy,0.92,4949.75,0.99,0.54,27273.95,145,0.17,0.31,False,False,4035,14.0
28890,36.29,3491,sandy,0.0,872.22,0.14,0.67,20552.15,225,0.55,0.44,True,True,2350,58.13
23560,13.93,251,clayey,0.78,15.88,0.47,2.95,22077.9,85,0.76,0.88,False,False,575,26.97
58190,27.88,3473,loamy,0.29,3951.51,0.63,9.71,17094.75,211,0.23,0.05,True,True,1588,74.59
26205,16.0,2717,loamy,0.5,3029.19,0.73,4.44,11622.39,189,0.89,0.77,True,False,4965,5.34
84142,17.46,1627,loamy,0.13,3742.13,0.83,0.54,22342.69,253,0.59,0.11,True,True,1180,33.49
22585,4.21,1010,clayey,0.93,3127.74,0.69,1.69,10591.24,376,0.38,0.95,False,False,2214,87.3
49324,12.09,656,sandy,0.91,1088.62,0.83,1.28,17476.97,348,0.13,0.77,True,True,3457,34.31
89673,29.15,1376,sandy,0.18,1487.28,0.81,6.5,24144.92,161,0.94,0.2,False,True,1281,49.02
55661,7.09,880,sandy,0.57,3647.35,0.83,7.77,26750.34,298,0.53,0.17,False,True,3568,48.97
54357,22.27,1133,sandy,0.02,1384.19,0.48,0.46,16683.79,446,0.11,0.1,False,True,2265,66.16
88198,38.08,553,clayey,0.09,4880.63,0.94,0.73,7790.52,169,0.56,0.45,False,False,7,13.48
79389,30.86,2032,loamy,0.83,3420.21,0.07,9.57,7505.4,463,0.76,0.77,True,True,3984,61.7
67419,2.77,131,sandy,0.67,2917.77,0.87,3.3,12606.79,228,0.09,0.34,True,True,2757,92.64
48153,2.44,3910,clayey,0.15,4791.84,0.96,6.03,13745.02,314,0.13,0.76,False,True,2863,84.08
57938,35.43,575,sandy,0.05,3216.19,0.55,2.38,21003.86,17,0.21,0.95,False,False,2846,13.47
38468,8.27,1923,sandy,0.15,661.19,0.98,8.04,12480.24,433,0.12,0.56,False,False,3875,54.37
80595,39.53,2573,sandy,0.72,1978.41,0.93,0.46,16696.46,336,0.8,0.32,False,True,188,80.16
13700,30.28,3557,clayey,0.02,2085.69,0.33,0.77,28877.25,45,0.29,0.46,True,False,916,13.58
12401,2.43,1507,clayey,0.12,2978.78,0.26,4.01,23215.84,198,0.62,0.22,True,False,783,55.65
97367,37.46,1044,loamy,0.17,1847.47,0.55,4.67,23363.66,84,0.12,0.46,False,True,489,1.99
18706,3.58,882,clayey,0.88,4587.74,0.76,0.35,7332.23,429,0.21,0.3,False,True,4890,42.01
13650,15.52,1960,sandy,0.67,1313.72,1.0,5.6,4549.1,274,0.6,0.66,True,True,1374,81.09
53505,12.04,3093,sandy,0.05,1639.97,0.41,5.58,15666.7,310,0.67,0.54,False,False,1042,28.13
68354,2.63,2211,clayey,0.46,3371.16,0.18,2.82,7877.02,395,0.66,1.0,False,True,712,47.64
44621,27.19,3830,loamy,0.13,1650.35,0.41,9.3,3112.25,29,0.96,0.3,False,True,3301,43.34
11166,20.34,3750,sandy,0.13,909.24,0.54,0.47,16604.16,323,0.75,0.83,True,True,4022,54.99
60156,21.17,3386,loamy,0.47,2847.83,0.75,5.54,9473.55,95,0.08,0.41,True,True,3239,58.65
59208,4.27,2348,sandy,0.02,81.66,0.91,4.12,7412.54,135,0.14,0.78,True,False,1529,55.98
13359,18.17,1626,loamy,0.33,1209.3,0.68,7.36,4280.34,246,0.05,0.82,False,False,2623,88.7
13640,4.01,1838,sandy,0.96,2241.63,0.45,1.85,23856.19,491,0.9,0.45,False,True,3461,90.65
50942,6.29,1574,sandy,0.24,1944.14,0.71,5.56,22161.44,203,0.78,0.53,True,False,827,72.14
39096,18.31,3438,loamy,0.01,1921.45,0.94,6.76,8365.05,32,0.8,0.65,True,False,4981,49.62
88290,31.21,3739,sandy,0.56,1345.42,0.93,6.64,13481.33,181,0.7,0.99,True,True,102,17.1
11770,7.46,1974,loamy,0.65,570.66,0.63,7.59,18427.56,469,0.53,0.19,False,True,4067,19.78
14999,1.74,776,sandy,0.48,696.06,0.08,1.77,24653.08,3,0.78,0.57,False,False,1382,38.46
15166,13.02,3156,loamy,0.32,4881.58,0.55,6.8,2285.05,206,0.32,0.96,True,False,4683,81.19
51553,16.02,1831,clayey,0.67,4032.12,0.66,7.65,12739.74,451,0.37,0.17,True,False,1914,14.53
92097,28.98,3464,loamy,0.26,1730.69,0.4,0.24,13219.12,111,0.79,0.15,True,False,3160,45.54
78890,24.48,2182,clayey,0.3,3429.02,0.73,6.57,21765.83,489,0.98,0.37,True,False,3886,59.86
32559,22.63,1262,sandy,0.8,2097.32,0.88,9.48,27950.84,455,0.5,0.54,True,True,3201,93.73
37320,36.92,1100,loamy,0.69,1073.25,0.11,1.33,21924.29,182,0.35,0.1,True,False,730,24.2
10181,34.06,3082,clayey,0.51,3585.23,0.44,7.68,13281.33,123,0.14,0.62,True,True,4000,99.0
7719,12.6,696,clayey,0.83,3386.82,0.64,3.45,20485.8,97,0.48,0.96,True,True,4825,81.66
20698,18.67,59,clayey,0.41,945.13,0.37,5.09,2952.77,387,0.05,0.21,True,False,4307,46.93
84806,26.21,3118,loamy,0.55,586.06,0.02,9.31,3234.95,361,0.38,0.25,True,True,2042,30.82
81758,22.43,1249,clayey,0.72,1922.41,0.62,8.75,4411.96,83,0.71,0.28,False,True,2155,79.26
39946,4.24,1451,sandy,0.68,4126.44,0.64,3.64,18383.79,77,0.97,0.86,True,True,3502,12.63
74105,15.47,3436,sandy,0.78,143.33,0.42,9.72,18335.97,264,0.77,0.67,False,True,3714,57.5
18889,14.5,732,clayey,0.73,2845.71,0.05,5.54,8915.68,162,0.2,0.16,True,True,3405,76.81
96351,22.54,1806,loamy,0.18,4795.68,0.87,4.02,4817.09,258,0.57,0.81,True,False,433,63.71
76184,39.57,811,clayey,0.58,2071.99,0.36,4.03,20570.62,439,0.23,0.24,False,True,1705,21.57
59661,4.06,2426,sandy,0.3,3727.06,0.84,4.18,27747.68,440,0.48,0.09,False,False,1956,29.01
5404,24.76,2886,sandy,0.77,4974.22,0.74,2.05,21277.43,356,0.11,0.65,True,False,1458,16.03
67506,17.41,1375,sandy,0.96,1635.15,0.56,8.63,15601.79,27,0.5,0.11,True,False,843,40.56
69869,2.13,2617,loamy,0.27,2008.65,0.0,1.59,5879.58,217,0.31,0.44,True,True,2864,86.5
51406,6.08,261,clayey,0.82,242.51,0.55,1.32,24697.26,150,0.58,0.42,False,True,613,2.74
4589,18.64,3948,clayey,0.34,4046.32,0.71,5.42,2529.96,317,0.47,0.12,True,True,2158,57.9
94527,16.19,2991,sandy,0.0,4629.23,0.45,6.76,24281.39,139,0.14,0.59,True,False,31,78.88
9708,1.98,553,loamy,0.59,4272.29,0.14,8.79,10600.94,482,0.48,0.02,True,True,2435,15.67
94259,35.41,2426,sandy,0.18,4376.44,0.9,1.81,24084.87,432,0.78,0.04,True,False,1758,41.45
70493,22.12,3861,sandy,0.32,4356.6,0.53,5.89,19900.84,411,0.74,0.9,False,False,2964,78.44
63301,20.39,959,loamy,0.95,4686.08,0.52,9.13,980.99,438,0.3,0.93,False,True,1873,60.54
93817,4.41,1364,loamy,0.91,205.69,0.32,3.9,6646.46,295,0.12,0.97,True,False,2069,42.49
68968,24.34,3074,clayey,0.05,4987.1,0.72,5.99,20954.6,389,0.48,0.46,False,True,3993,2.04
69509,0.82,281,clayey,0.6,4619.45,0.54,3.61,7574.67,309,0.75,0.38,True,False,1882,66.86
31535,39.49,3456,loamy,0.4,16.86,0.21,0.22,24362.34,479,0.97,0.78,True,True,440,7.07
16281,9.17,3242,loamy,0.1,4564.19,0.51,8.35,12482.67,356,0.72,0.23,False,False,2113,97.81
21001,38.75,657,sandy,0.89,4438.5,0.91,3.99,14392.59,88,0.73,0.44,False,True,429,83.3
45211,3.74,1927,clayey,0.12,1434.48,0.81,3.08,7675.75,357,0.2,0.93,True,False,4161,93.18
78771,25.14,2862,sandy,0.74,1979.35,0.14,3.5,1309.05,405,0.25,0.34,True,False,4169,70.19
11047,31.62,3138,clayey,0.01,3694.61,0.13,1.78,21713.97,49,0.8,0.19,False,False,3357,17.71
15486,30.63,2113,loamy,0.88,497.68,0.35,0.96,4176.29,471,0.2,0.94,False,True,1543,10.91
1046,18.11,2321,clayey,0.72,292.7,0.65,0.75,22963.62,96,0.45,0.63,False,False,4709,15.95
99840,5.46,1590,sandy,0.07,3792.02,0.54,2.14,11589.14,354,0.71,0.95,False,False,3806,51.78
74754,30.72,1338,sandy,0.04,1030.35,0.47,3.8,16817.71,367,0.72,0.82,False,True,2206,77.89
11635,27.03,1418,loamy,0.7,3518.09,0.46,5.29,29262.32,412,0.98,0.88,True,True,1921,70.79
